Time,"1INCH / Price, USD","AAVE / Price, USD","ADA / Price, USD","ALGO / Price, USD","ALPHA / Price, USD","ANT / Price, USD","BAL / Price, USD","BAT / Price, USD","BCH / Price, USD","BNB / Price, USD","BSV / Price, USD","BTC / Price, USD","BTG / Price, USD","BUSD / Price, USD","COMP / Price, USD","CRO / Price, USD","CRV / Price, USD","CVC / Price, USD","DAI / Price, USD","DASH / Price, USD","DCR / Price, USD","DGB / Price, USD","DOGE / Price, USD","DOT / Price, USD","DRGN / Price, USD","ELF / Price, USD","EOS / Price, USD","EOS_ETH / Price, USD","ETC / Price, USD","ETH / Price, USD","FTT / Price, USD","FUN / Price, USD","GAS / Price, USD","GNO / Price, USD","GNT / Price, USD","GRIN / Price, USD","GUSD / Price, USD","HBTC / Price, USD","HEDG / Price, USD","HT / Price, USD","HUSD / Price, USD","ICP / Price, USD","KNC / Price, USD","LEND / Price, USD","LEO_EOS / Price, USD","LEO_ETH / Price, USD","LINK / Price, USD","LOOM / Price, USD","LPT / Price, USD","LTC / Price, USD","MAID / Price, USD","MANA / Price, USD","MATIC_ETH / Price, USD","MKR / Price, USD","NEO / Price, USD","NXM / Price, USD","OMG / Price, USD","PAX / Price, USD","PAXG / Price, USD","PAY / Price, USD","PERP / Price, USD","POLY / Price, USD","POWR / Price, USD","PPT / Price, USD","QASH / Price, USD","QNT / Price, USD","REN / Price, USD","RENBTC / Price, USD","REP / Price, USD","REV_ETH / Price, USD","SAI / Price, USD","SNT / Price, USD","SNX / Price, USD","SRM / Price, USD","SUSHI / Price, USD","SWRV / Price, USD","TRX / Price, USD","TRX_ETH / Price, USD","TUSD / Price, USD","UMA / Price, USD","UNI / Price, USD","USDC / Price, USD","USDK / Price, USD","VTC / Price, USD","WBTC / Price, USD","WETH / Price, USD","WNXM / Price, USD","WTC / Price, USD","XAUT / Price, USD","XEM / Price, USD","XLM / Price, USD","XMR / Price, USD","XRP / Price, USD","XTZ / Price, USD","XVG / Price, USD","YFI / Price, USD","ZEC / Price, USD","ZRX / Price, USD"
2016-11-07,,,,,,,,,,,,706.1812168,,,,,,,,9.917472331,0.634189192,0.000304913,0.000241179,,,,,,0.933707745,10.91568669,,,,,,,,,,,,,,,,,,,,3.874683167,0.081242608,,,,,,,,,,,,,,,,,,4.846299402,,,,,,,,,,,,,,,0.032064684,,,,,,0.004106495,0.002025495,5.725303386,0.008269271,,,,237.4359993,
2016-11-08,,,,,,,,,,,,711.8358466,,,,,,,,9.778213715,0.625689472,0.000306127,0.000232674,,,,,,0.939717326,10.85880944,,,,,,,,,,,,,,,,,,,,3.839611357,0.080327944,,,,,,,,,,,,,,,,,,4.735947132,,,,,,,,,,,,,,,0.030524511,,,,,,0.004129384,0.00200103,6.433070384,0.008177828,,,,287.9633137,
2016-11-09,,,,,,,,,,,,721.5015099,,,,,,,,9.591906772,0.753686813,0.000295816,0.000229565,,,,,,0.91173346,10.65746665,,,,,,,,,,,,,,,,,,,,3.849626946,0.07682251,,,,,,,,,,,,,,,,,,4.438007449,,,,,,,,,,,,,,,0.029614017,,,,,,0.003947657,0.001950154,6.08350218,0.008113886,,,,254.1073634,
2016-11-10,,,,,,,,,,,,713.4076156,,,,,,,,9.579897056,0.712210111,0.000296843,0.000228122,,,,,,0.91721716,10.5204115,,,,,,,,,,,,,,,,,,,,3.816178345,0.076326071,,,,,,,,,,,,,,,,,,4.880477494,,,,,,,,,,,,,,,0.029978168,,,,,,0.004113668,0.001939834,6.060932624,0.008041729,,,,224.8151485,
2016-11-11,,,,,,,,,,,,715.7033106,,,,,,,,9.659520681,0.644199496,0.000293438,0.00022412,,,,,,0.916326514,10.29005445,,,,,,,,,,,,,,,,,,,,3.811654389,0.075510831,,,,,,,,,,,,,,,,,,4.83016031,,,,,,,,,,,,,,,0.028821372,,,,,,0.004937577,0.001895747,6.840045979,0.008086592,,,,183.5084024,
2016-11-12,,,,,,,,,,,,703.8475511,,,,,,,,9.624570129,0.651729173,0.000302654,0.000219626,,,,,,0.908783992,9.888410327,,,,,,,,,,,,,,,,,,,,3.747908329,0.075560745,,,,,,,,,,,,,,,,,,4.848132145,,,,,,,,,,,,,,,0.029846627,,,,,,0.004805743,0.001876493,7.4102486,0.008047032,,,,142.8750527,
2016-11-13,,,,,,,,,,,,703.6264353,,,,,,,,9.545467221,0.670520812,0.000298251,0.000221678,,,,,,0.904938593,10.11767674,,,,,,,,,,,,,,,,,,,,3.888318018,0.079393636,,,,,,,,,,,,,,,,,,4.68833788,,,,,,,,,,,,,,,0.029282258,,,,,,0.004626295,0.001880552,7.147993199,0.008113975,,,,118.6927293,
2016-11-14,,,,,,,,,,,,705.6435842,,,,,,,,9.670150821,0.648584123,0.000276753,0.000222697,,,,,,0.893143155,10.01722836,,,,,,,,,,,,,,,,,,,,3.864308367,0.079303211,,,,,,,,,,,,,,,,,,4.432678411,,,,,,,,,,,,,,,0.029644087,,,,,,0.004249911,0.001868552,7.685369088,0.007955335,,,,105.2939155,
2016-11-15,,,,,,,,,,,,712.3471528,,,,,,,,9.571323008,0.692820473,0.000284939,0.00021792,,,,,,0.924328391,10.24172777,,,,,,,,,,,,,,,,,,,,3.898460497,0.080236576,,,,,,,,,,,,,,,,,,4.574643796,,,,,,,,,,,,,,,0.030716409,,,,,,0.00416914,0.001842787,7.314678912,0.007830877,,,,109.49289,
2016-11-16,,,,,,,,,,,,742.0501176,,,,,,,,9.423865288,0.724635236,0.000274559,0.000219261,,,,,,0.908261062,10.02258258,,,,,,,,,,,,,,,,,,,,3.909258635,0.0745563,,,,,,,,,,,,,,,,,,4.527785779,,,,,,,,,,,,,,,0.028974193,,,,,,0.003903107,0.001740585,6.638845366,0.007668863,,,,95.6378536,
2016-11-17,,,,,,,,,,,,735.3180805,,,,,,,,9.027467632,0.717814693,0.000262989,0.000215431,,,,,,0.887438205,9.93872796,,,,,,,,,,,,,,,,,,,,3.877261056,0.073294176,,,,,,,,,,,,,,,,,,4.441756285,,,,,,,,,,,,,,,0.027626922,,,,,,0.003930583,0.001772239,6.719305463,0.007624116,,,,86.12829228,
2016-11-18,,,,,,,,,,,,749.5787273,,,,,,,,8.911501723,0.736924309,0.000256726,0.000213927,,,,,,0.868821895,9.518194934,,,,,,,,,,,,,,,,,,,,3.927872043,0.068780044,,,,,,,,,,,,,,,,,,4.143718486,,,,,,,,,,,,,,,0.02708092,,,,,,0.00396772,0.001799194,6.718625241,0.007762604,,,,69.5187467,
2016-11-19,,,,,,,,,,,,751.2138194,,,,,,,,8.470393014,0.75175283,0.000270437,0.000212956,,,,,,0.860949436,9.700485868,,,,,,,,,,,,,,,,,,,,3.943483476,0.068534492,,,,,,,,,,,,,,,,,,4.641372426,,,,,,,,,,,,,,,0.027388896,,,,,,0.003977528,0.001764504,6.543884836,0.007596641,,,,64.56422993,
2016-11-20,,,,,,,,,,,,730.3508136,,,,,,,,8.513369042,0.704950595,0.00027023,0.000217411,,,,,,0.85713295,9.588912226,,,,,,,,,,,,,,,,,,,,3.890519998,0.069967856,,,,,,,,,,,,,,,,,,4.434789099,,,,,,,,,,,,,,,0.026851502,,,,,,0.003882935,0.001749941,6.607619909,0.007557305,,,,60.46821842,
2016-11-21,,,,,,,,,,,,736.5069839,,,,,,,,8.506950755,0.715055606,0.000275514,0.000219137,,,,,,0.844752137,9.537563177,,,,,,,,,,,,,,,,,,,,3.913398489,0.073348217,,,,,,,,,,,,,,,,,,4.522702218,,,,,,,,,,,,,,,0.026617362,,,,,,0.003839158,0.001735743,6.76877242,0.007449015,,,,53.37309962,
2016-11-22,,,,,,,,,,,,747.997678,,,,,,,,8.608527281,0.66230459,0.000266108,0.000222845,,,,,,0.833237175,9.853807032,,,,,,,,,,,,,,,,,,,,3.901869391,0.07161319,,,,,,,,,,,,,,,,,,4.486574522,,,,,,,,,,,,,,,0.026278897,,,,,,0.003717548,0.001704404,7.580860582,0.007311942,,,,56.8381107,
2016-11-23,,,,,,,,,,,,741.2403179,,,,,,,,8.390583128,0.655933099,0.000259493,0.000212313,,,,,,0.813903959,9.790150089,,,,,,,,,,,,,,,,,,,,3.895452177,0.072054965,,,,,,,,,,,,,,,,,,4.355908731,,,,,,,,,,,,,,,0.02665331,,,,,,0.003675733,0.001719678,7.895760404,0.007027006,,,,80.82055687,
2016-11-24,,,,,,,,,,,,737.354976,,,,,,,,9.067242652,0.627782549,0.000256065,0.000219899,,,,,,0.766948721,9.221381245,,,,,,,,,,,,,,,,,,,,3.884507421,0.069890648,,,,,,,,,,,,,,,,,,4.198754579,,,,,,,,,,,,,,,0.027230519,,,,,,0.003552756,0.001672365,7.743257186,0.006776815,,,,95.86842723,
2016-11-25,,,,,,,,,,,,739.6852002,,,,,,,,9.088915568,0.606822715,0.00025889,0.000220696,,,,,,0.838542398,9.413863073,,,,,,,,,,,,,,,,,,,,3.90938312,0.069519442,,,,,,,,,,,,,,,,,,4.219646897,,,,,,,,,,,,,,,0.025330161,,,,,,0.003559287,0.001686809,7.530927309,0.006824998,,,,90.4483436,
2016-11-26,,,,,,,,,,,,734.6529259,,,,,,,,8.896964087,0.590820407,0.000264475,0.000219418,,,,,,0.781382827,9.312056271,,,,,,,,,,,,,,,,,,,,3.864135316,0.070497258,,,,,,,,,,,,,,,,,,4.123090992,,,,,,,,,,,,,,,0.025120506,,,,,,0.00366298,0.001646353,7.616296362,0.006964672,,,,76.54120216,
2016-11-27,,,,,,,,,,,,727.7411158,,,,,,,,9.016498907,0.581818743,0.000261987,0.000215015,,,,,,0.77398084,8.914638512,,,,,,,,,,,,,,,,,,,,3.85034868,0.069772193,,,,,,,,,,,,,,,,,,3.998594205,,,,,,,,,,,,,,,0.024379848,,,,,,0.003626938,0.001639374,7.938230886,0.006900433,,,,69.78760478,
2016-11-28,,,,,,,,,,,,730.0824838,,,,,,,,8.854963233,0.587531855,0.00025584,0.000214585,,,,,,0.75303365,8.681694449,,,,,,,,,,,,,,,,,,,,3.846640444,0.071633375,,,,,,,,,,,,,,,,,,3.677437839,,,,,,,,,,,,,,,0.0228147,,,,,,0.003730756,0.00161947,7.868567223,0.006759224,,,,72.1947774,
2016-11-29,,,,,,,,,,,,731.6464357,,,,,,,,8.860824111,0.594360299,0.000241493,0.000210792,,,,,,0.743629894,8.168336608,,,,,,,,,,,,,,,,,,,,3.826622529,0.07087696,,,,,,,,,,,,,,,,,,3.618956287,,,,,,,,,,,,,,,0.022459399,,,,,,0.003725639,0.001647167,7.569552402,0.006696843,,,,68.02591412,
2016-11-30,,,,,,,,,,,,742.2044513,,,,,,,,8.821164077,0.603814687,0.000238435,0.000211419,,,,,,0.746129062,8.607217329,,,,,,,,,,,,,,,,,,,,3.85894911,0.070506279,,,,,,,,,,,,,,,,,,3.664398513,,,,,,,,,,,,,,,0.022243867,,,,,,0.003701453,0.001611623,8.894783517,0.006720803,,,,67.84981857,
2016-12-01,,,,,,,,,,,,753.6749101,,,,,,,,8.704663385,0.606191664,0.000233639,0.000214709,,,,,,0.763640708,8.45638716,,,,,,,,,,,,,,,,,,,,3.896236273,0.069620991,,,,,,,,,,,,,,,,,,3.591069178,,,,,,,,,,,,,,,0.021771951,,,,,,0.003611249,0.001560107,8.570705064,0.006666776,,,,62.16689386,
2016-12-02,,,,,,,,,,,,772.3023827,,,,,,,,8.618455074,0.592787302,0.000223415,0.000215084,,,,,,0.795720778,7.671242887,,,,,,,,,,,,,,,,,,,,3.909826172,0.065265825,,,,,,,,,,,,,,,,,,3.290218104,,,,,,,,,,,,,,,0.021215652,,,,,,0.003465464,0.001502277,8.141749057,0.006612266,,,,59.40141882,
2016-12-03,,,,,,,,,,,,766.1104681,,,,,,,,8.815745004,0.55351609,0.0002243,0.000213606,,,,,,0.76759401,7.893981786,,,,,,,,,,,,,,,,,,,,3.919366519,0.070420031,,,,,,,,,,,,,,,,,,3.4461593,,,,,,,,,,,,,,,0.020773342,,,,,,0.003393869,0.001589568,8.205618954,0.006535998,,,,58.72022682,
2016-12-04,,,,,,,,,,,,766.3801391,,,,,,,,8.685054731,0.562273717,0.000230398,0.000212131,,,,,,0.758900081,7.474491722,,,,,,,,,,,,,,,,,,,,3.87591643,0.061844816,,,,,,,,,,,,,,,,,,3.321807663,,,,,,,,,,,,,,,0.020700121,,,,,,0.003149822,0.001523673,7.805227285,0.006431863,,,,57.4986495,
2016-12-05,,,,,,,,,,,,752.6707262,,,,,,,,8.496502234,0.52684723,0.000233328,0.000215483,,,,,,0.830895492,6.733519102,,,,,,,,,,,,,,,,,,,,3.500897495,0.060522166,,,,,,,,,,,,,,,,,,2.786269164,,,,,,,,,,,,,,,0.020708804,,,,,,0.003285836,0.001513981,7.813646171,0.006378383,,,,50.16056692,
2016-12-06,,,,,,,,,,,,759.1173258,,,,,,,,8.752854212,0.495393637,0.000221066,0.000212391,,,,,,0.775418564,7.777003429,,,,,,,,,,,,,,,,,,,,3.50849453,0.061519838,,,,,,,,,,,,,,,,,,2.983663193,,,,,,,,,,,,,,,0.022056154,,,,,,0.003212324,0.002609817,7.508113806,0.006721374,,,,48.34788289,
2016-12-07,,,,,,,,,,,,764.9876501,,,,,,,,8.669428364,0.484506663,0.000245866,0.000210948,,,,,,0.821334234,8.355389338,,,,,,,,,,,,,,,,,,,,3.644616502,0.065043317,,,,,,,,,,,,,,,,,,3.198657133,,,,,,,,,,,,,,,0.025294805,,,,,,0.003401096,0.002744313,7.847488225,0.007128305,,,,54.77523412,
2016-12-08,,,,,,,,,,,,767.6592246,,,,,,,,8.725682834,0.494231535,0.000238196,0.000214278,,,,,,0.815550132,8.264269465,,,,,,,,,,,,,,,,,,,,3.666012253,0.063599561,,,,,,,,,,,,,,,,,,3.186933231,,,,,,,,,,,,,,,0.026380065,,,,,,0.003274866,0.002394715,7.766252038,0.006884234,,,,52.80072769,
2016-12-09,,,,,,,,,,,,771.9023211,,,,,,,,8.844174347,0.509333598,0.000247212,0.000213691,,,,,,0.809903606,8.492425928,,,,,,,,,,,,,,,,,,,,3.693245513,0.067223474,,,,,,,,,,,,,,,,,,3.371599986,,,,,,,,,,,,,,,0.024167251,,,,,,0.00321882,0.002539664,7.939466145,0.006860179,,,,50.18939609,
2016-12-10,,,,,,,,,,,,775.4745613,,,,,,,,8.88727335,0.517016295,0.000240397,0.000216052,,,,,,0.854863434,8.121862807,,,,,,,,,,,,,,,,,,,,3.675080103,0.065530124,,,,,,,,,,,,,,,,,,3.082404639,,,,,,,,,,,,,,,0.023225463,,,,,,0.003326786,0.002214491,7.770976372,0.00670861,,,,49.15024158,
2016-12-11,,,,,,,,,,,,770.4961505,,,,,,,,9.518088717,0.503976551,0.000233269,0.000226601,,,,,,0.933388076,8.229698745,,,,,,,,,,,,,,,,,,,,3.661535425,0.066393698,,,,,,,,,,,,,,,,,,3.194272812,,,,,,,,,,,,,,,0.023256127,,,,,,0.003437548,0.00235649,7.92629269,0.006793603,,,,48.39337463,
2016-12-12,,,,,,,,,,,,778.5065991,,,,,,,,9.050274812,0.545588359,0.000233552,0.000223039,,,,,,0.90503918,8.52116494,,,,,,,,,,,,,,,,,,,,3.639364546,0.068440042,,,,,,,,,,,,,,,,,,3.147380043,,,,,,,,,,,,,,,0.023794841,,,,,,0.003370934,0.002284696,7.998000464,0.006708118,,,,49.28932515,
2016-12-13,,,,,,,,,,,,778.9306946,,,,,,,,9.392575204,0.552348018,0.000233679,0.000214079,,,,,,0.976877372,8.410061046,,,,,,,,,,,,,,,,,,,,3.638113082,0.072486263,,,,,,,,,,,,,,,,,,3.077306981,,,,,,,,,,,,,,,0.023842942,,,,,,0.003326034,0.00214538,8.093527082,0.00679596,,,,46.36712553,
2016-12-14,,,,,,,,,,,,776.9639615,,,,,,,,9.084182557,0.534356965,0.000244353,0.000215911,,,,,,0.986123734,8.239893686,,,,,,,,,,,,,,,,,,,,3.616191949,0.076352228,,,,,,,,,,,,,,,,,,3.103405477,,,,,,,,,,,,,,,0.026644107,,,,,,0.003397569,0.002119919,8.386218382,0.006639785,,,,44.21138937,
2016-12-15,,,,,,,,,,,,776.176782,,,,,,,,9.2555943,0.525026674,0.000236091,0.000212385,,,,,,1.081326031,7.812548007,,,,,,,,,,,,,,,,,,,,3.624207147,0.077994017,,,,,,,,,,,,,,,,,,2.955043254,,,,,,,,,,,,,,,0.029583153,,,,,,0.003399654,0.002822219,8.419765014,0.006699623,,,,40.10062417,
2016-12-16,,,,,,,,,,,,782.2302159,,,,,,,,9.862960049,0.530649169,0.00023964,0.000218029,,,,,,1.065394529,7.857508199,,,,,,,,,,,,,,,,,,,,3.626720368,0.092768048,,,,,,,,,,,,,,,,,,2.912232629,,,,,,,,,,,,,,,0.031891146,,,,,,0.00352212,0.003109215,8.482027667,0.006588579,,,,40.04940952,
2016-12-17,,,,,,,,,,,,789.6029322,,,,,,,,9.762310427,0.540427935,0.000228985,0.00021539,,,,,,1.000743963,7.796804098,,,,,,,,,,,,,,,,,,,,3.699200369,0.091098973,,,,,,,,,,,,,,,,,,2.788785728,,,,,,,,,,,,,,,0.028525824,,,,,,0.003603019,0.002748384,8.335137405,0.006505265,,,,35.75282607,
2016-12-18,,,,,,,,,,,,790.6329665,,,,,,,,9.902569382,0.504353696,0.00023719,0.000218695,,,,,,1.050842005,7.907392297,,,,,,,,,,,,,,,,,,,,3.683907142,0.094516937,,,,,,,,,,,,,,,,,,3.116018964,,,,,,,,,,,,,,,0.028602426,,,,,,0.003794602,0.002898342,8.618117607,0.006609522,,,,36.34678435,
2016-12-19,,,,,,,,,,,,790.2790317,,,,,,,,10.29479244,0.492842793,0.000228391,0.000214437,,,,,,1.196282419,7.609914836,,,,,,,,,,,,,,,,,,,,3.639315444,0.095336801,,,,,,,,,,,,,,,,,,2.924081989,,,,,,,,,,,,,,,0.026904678,,,,,,0.00366998,0.002848401,8.581445182,0.006517934,,,,34.31372208,
2016-12-20,,,,,,,,,,,,799.7775207,,,,,,,,10.22307647,0.497581031,0.000216407,0.000222617,,,,,,1.135932394,7.625589966,,,,,,,,,,,,,,,,,,,,3.65854125,0.093800016,,,,,,,,,,,,,,,,,,2.879685032,,,,,,,,,,,,,,,0.027833136,,,,,,0.003754785,0.002880272,8.394175389,0.006477661,,,,36.27174468,
2016-12-21,,,,,,,,,,,,828.4836793,,,,,,,,9.810641772,0.48827749,0.000225133,0.000220686,,,,,,1.12676346,7.889925672,,,,,,,,,,,,,,,,,,,,3.634440905,0.106891066,,,,,,,,,,,,,,,,,,2.874996268,,,,,,,,,,,,,,,0.027085487,,,,,,0.003440861,0.00279994,8.345402976,0.006468453,,,,35.9732195,
2016-12-22,,,,,,,,,,,,858.501434,,,,,,,,9.807419873,0.459920792,0.00020674,0.000222565,,,,,,1.095201903,7.583892075,,,,,,,,,,,,,,,,,,,,3.673424571,0.100533334,,,,,,,,,,,,,,,,,,2.736964669,,,,,,,,,,,,,,,0.027291761,,,,,,0.003537026,0.002745714,8.850890658,0.00643556,,,,47.23520103,
2016-12-23,,,,,,,,,,,,915.5624383,,,,,,,,9.585845968,0.451985729,0.000222037,0.000231407,,,,,,1.040763752,7.166979621,,,,,,,,,,,,,,,,,,,,4.522270965,0.104306998,,,,,,,,,,,,,,,,,,2.510861943,,,,,,,,,,,,,,,0.028979343,,,,,,0.003309915,0.002532088,9.516846554,0.006074089,,,,51.94538628,
2016-12-24,,,,,,,,,,,,891.1552721,,,,,,,,9.80802755,0.458664329,0.00021729,0.000231358,,,,,,1.105597379,7.242660802,,,,,,,,,,,,,,,,,,,,4.416614011,0.103599556,,,,,,,,,,,,,,,,,,2.732218377,,,,,,,,,,,,,,,0.033660779,,,,,,0.003514653,0.00268421,9.578034702,0.006408832,,,,47.41069776,
2016-12-25,,,,,,,,,,,,896.0032793,,,,,,,,10.06872586,0.440093233,0.000216483,0.00022946,,,,,,1.069753401,7.201348194,,,,,,,,,,,,,,,,,,,,4.289398628,0.098854845,,,,,,,,,,,,,,,,,,2.762455036,,,,,,,,,,,,,,,0.029815247,,,,,,0.003608465,0.002608869,9.706961697,0.006408874,,,,45.64834704,
2016-12-26,,,,,,,,,,,,903.2012466,,,,,,,,9.78710787,0.434694196,0.000207736,0.000233426,,,,,,1.038368204,7.240331975,,,,,,,,,,,,,,,,,,,,4.264378945,0.10363376,,,,,,,,,,,,,,,,,,3.289597795,,,,,,,,,,,,,,,0.029094155,,,,,,0.003626585,0.002721036,10.22751554,0.00623627,,,,42.96326175,
2016-12-27,,,,,,,,,,,,925.9508105,,,,,,,,9.683265557,0.436878043,0.000212969,0.000224143,,,,,,1.04904637,7.153741686,,,,,,,,,,,,,,,,,,,,4.330640311,0.101068059,,,,,,,,,,,,,,,,,,3.433606591,,,,,,,,,,,,,,,0.031996529,,,,,,0.003456513,0.002519381,12.49982772,0.006100887,,,,43.4154858,
2016-12-28,,,,,,,,,,,,979.960974,,,,,,,,10.12167162,0.504062499,0.000229412,0.000222169,,,,,,1.118203535,7.62361589,,,,,,,,,,,,,,,,,,,,4.535472005,0.103426127,,,,,,,,,,,,,,,,,,3.281279291,,,,,,,,,,,,,,,0.032437751,,,,,,0.003567073,0.002505557,14.15676391,0.006247765,,,,48.40349865,
2016-12-29,,,,,,,,,,,,973.4625594,,,,,,,,10.8328712,0.487487917,0.000258856,0.000227372,,,,,,1.426810862,8.302594087,,,,,,,,,,,,,,,,,,,,4.551953877,0.10270309,,,,,,,,,,,,,,,,,,3.483754418,,,,,,,,,,,,,,,0.032475049,,,,,,0.003741609,0.002544615,13.08684175,0.006455555,,,,50.84755137,
2016-12-30,,,,,,,,,,,,961.1826582,,,,,,,,11.20768365,0.480787239,0.00025596,0.00022982,,,,,,1.538322534,8.218935827,,,,,,,,,,,,,,,,,,,,4.390304338,0.102714329,,,,,,,,,,,,,,,,,,3.703802513,,,,,,,,,,,,,,,0.035347682,,,,,,0.003784324,0.002546275,12.87070541,0.006421341,,,,50.40408549,
2016-12-31,,,,,,,,,,,,968.970597,,,,,,,,11.41303334,0.478675722,0.000252299,0.000230274,,,,,,1.419358436,8.126329622,,,,,,,,,,,,,,,,,,,,4.354111574,0.099866123,,,,,,,,,,,,,,,,,,3.819402362,,,,,,,,,,,,,,,0.035145398,,,,,,0.003698567,0.002463989,13.88108825,0.006520806,,,,48.0323757,
2017-01-01,,,,,,,,,,,,997.257358,,,,,,,,11.40867704,0.489633418,0.000256848,0.000227752,,,,,,1.388669084,8.177851768,,,,,,,,,,,,,,,,,,,,4.475238341,0.096006269,,,,,,,,,,,,,,,,,,3.93833264,,,,,,,,,,,,,,,0.03431194,,,,,,0.003393876,0.002466697,13.80137422,0.00630819,,,,48.13799595,
2017-01-02,,,,,,,,,,,,1017.077886,,,,,,,,11.83573442,0.475998325,0.000254269,0.000221077,,,,,,1.429970206,8.378456487,,,,,,,,,,,,,,,,,,,,4.566940981,0.098010483,,,,,,,,,,,,,,,,,,4.162794318,,,,,,,,,,,,,,,0.036612284,,,,,,0.003340152,0.002460228,16.04438377,0.006270211,,,,49.19466819,
2017-01-03,,,,,,,,,,,,1032.609053,,,,,,,,12.73176708,0.458000004,0.00027944,0.000226556,,,,,,1.470936349,9.69747177,,,,,,,,,,,,,,,,,,,,4.570711008,0.097998251,,,,,,,,,,,,,,,,,,4.267688632,,,,,,,,,,,,,,,0.035980868,,,,,,0.003531833,0.002523857,15.77048633,0.006423641,,,,49.40578837,
2017-01-04,,,,,,,,,,,,1134.496445,,,,,,,,16.32722751,0.626430725,0.000283624,0.000219462,,,,,,1.728737494,11.06863239,,,,,,,,,,,,,,,,,,,,4.583539435,0.105674696,,,,,,,,,,,,,,,,,,4.924102925,,,,,,,,,,,,,,,0.037438383,,,,,,0.003547519,0.00267566,18.23520379,0.006479068,,,,54.6372245,
2017-01-05,,,,,,,,,,,,1000.498129,,,,,,,,14.23052829,0.54428325,0.00027445,0.000227407,,,,,,1.591647931,10.22479391,,,,,,,,,,,,,,,,,,,,4.236431214,0.101870403,,,,,,,,,,,,,,,,,,4.951501316,,,,,,,,,,,,,,,0.03369894,,,,,,0.003555826,0.002575504,16.01772931,0.006192554,,,,48.68729384,
2017-01-06,,,,,,,,,,,,892.4639556,,,,,,,,11.90377917,0.540220447,0.000326371,0.000220379,,,,,,1.478615429,10.12583202,,,,,,,,,,,,,,,,,,,,3.858520969,0.09197126,,,,,,,,,,,,,,,,,,5.010705807,,,,,,,,,,,,,,,0.029455163,,,,,,0.003289661,0.002453099,13.93566367,0.006315583,,,,46.89466677,
2017-01-07,,,,,,,,,,,,903.4532836,,,,,,,,12.49622284,0.681588135,0.000328775,0.000224591,,,,,,1.433768752,9.924744594,,,,,,,,,,,,,,,,,,,,3.975109699,0.090792182,,,,,,,,,,,,,,,,,,4.668805294,,,,,,,,,,,,,,,0.029906585,,,,,,0.003496061,0.002369623,12.96944539,0.00640859,,,,46.93165474,
2017-01-08,,,,,,,,,,,,912.4849971,,,,,,,,12.71870007,0.838623716,0.000355029,0.000224758,,,,,,1.447281357,10.43859733,,,,,,,,,,,,,,,,,,,,4.010981193,0.094539545,,,,,,,,,,,,,,,,,,4.585901408,,,,,,,,,,,,,,,0.029966167,,,,,,0.003443146,0.002358334,13.49898098,0.006258303,,,,46.19502085,
2017-01-09,,,,,,,,,,,,903.5086668,,,,,,,,12.43942947,0.81005026,0.00030004,0.00023334,,,,,,1.399751442,10.36482857,,,,,,,,,,,,,,,,,,,,4.380492021,0.094368092,,,,,,,,,,,,,,,,,,4.159909886,,,,,,,,,,,,,,,0.028662525,,,,,,0.003616625,0.002354493,13.59614182,0.006188744,,,,46.08222588,
2017-01-10,,,,,,,,,,,,906.4989474,,,,,,,,12.49084083,0.70008848,0.000266537,0.0002234,,,,,,1.426336878,10.62836721,,,,,,,,,,,,,,,,,,,,4.577777335,0.0935351,,,,,,,,,,,,,,,,,,4.17643696,,,,,,,,,,,,,,,0.031133124,,,,,,0.003591967,0.002337032,13.37544433,0.006799533,,,,45.47493599,
2017-01-11,,,,,,,,,,,,788.314656,,,,,,,,11.2883218,0.706645845,0.000240305,0.000209137,,,,,,1.197645057,9.972434649,,,,,,,,,,,,,,,,,,,,3.938889605,0.084168046,,,,,,,,,,,,,,,,,,3.820891962,,,,,,,,,,,,,,,0.027095765,,,,,,0.003399761,0.002114541,11.69614381,0.006488662,,,,41.00951802,
2017-01-12,,,,,,,,,,,,807.1098335,,,,,,,,11.97692183,0.825208744,0.000234257,0.000214783,,,,,,1.220799867,9.772264103,,,,,,,,,,,,,,,,,,,,4.004880838,0.087781864,,,,,,,,,,,,,,,,,,4.083226964,,,,,,,,,,,,,,,0.028678485,,,,,,0.003531391,0.002493991,11.88240835,0.006347156,,,,42.904863,
2017-01-13,,,,,,,,,,,,826.7469274,,,,,,,,12.48313,1.124650771,0.000248024,0.000214393,,,,,,1.210325058,9.81302505,,,,,,,,,,,,,,,,,,,,3.936231137,0.089303785,,,,,,,,,,,,,,,,,,4.325439724,,,,,,,,,,,,,,,0.029102004,,,,,,0.003646233,0.002394928,11.24364279,0.006700303,,,,43.34586243,
2017-01-14,,,,,,,,,,,,820.0451573,,,,,,,,12.36875966,1.05383915,0.000244996,0.000211483,,,,,,1.209211477,9.77886793,,,,,,,,,,,,,,,,,,,,3.957605939,0.099690171,,,,,,,,,,,,,,,,,,4.257783281,,,,,,,,,,,,,,,0.03204526,,,,,,0.003769625,0.002477998,11.13513518,0.00685331,,,,44.03294317,
2017-01-15,,,,,,,,,,,,824.5470652,,,,,,,,12.30087617,0.985838028,0.000282059,0.000211949,,,,,,1.191331113,9.871377501,,,,,,,,,,,,,,,,,,,,3.924410794,0.108468229,,,,,,,,,,,,,,,,,,4.14005794,,,,,,,,,,,,,,,0.034315467,,,,,,0.003710614,0.002457688,10.77088716,0.006819723,,,,45.55963753,
